,领域,类别,问题,扩展问题,SegmentedInput,SegmentedTarget
188,个人理财,基金业务,股票型基金、债券型基金、货币型基金、混合型基金，赎回的资金分别需要几个工作日到账,基金赎回需要几天,基金_n 赎_j 回_j 需要_v 几_m 天_q,股票型_n 基金_n 、_w 债券型_n 基金_n 、_w 货币型_n 基金_n 、_w 混合型_a 基金_n ，_w 赎回_v 的_u 资金_n 分别_d 需要_v 几_m 个_q 工作日_n 到账_v
189,个人理财,基金业务,股票型基金、债券型基金、货币型基金、混合型基金，赎回的资金分别需要几个工作日到账,基金赎回要多久,基金_n 赎回_v 要_v 多久_r,股票型_n 基金_n 、_w 债券型_n 基金_n 、_w 货币型_n 基金_n 、_w 混合型_a 基金_n ，_w 赎回_v 的_u 资金_n 分别_d 需要_v 几_m 个_q 工作日_n 到账_v
190,个人理财,基金业务,股票型基金、债券型基金、货币型基金、混合型基金，赎回的资金分别需要几个工作日到账,怎样确认基金赎回时间,怎样_r 确认_v 基金_n 赎回_v 时间_n,股票型_n 基金_n 、_w 债券型_n 基金_n 、_w 货币型_n 基金_n 、_w 混合型_a 基金_n ，_w 赎回_v 的_u 资金_n 分别_d 需要_v 几_m 个_q 工作日_n 到账_v
191,个人理财,基金业务,基金交易的确认时间,多长时间才能确认基金交易成功,多_d 长_a 时间_n 才_d 能_v 确认_v 基金_n 交易_v 成功_a,基金_n 交易_v 的_u 确认_v 时间_n
192,个人理财,基金业务,基金交易的确认时间,基金交易后多久后可以确认,基金_n 交易_v 后_f 多久_r 后_f 可以_v 确认_v,基金_n 交易_v 的_u 确认_v 时间_n
193,个人理财,基金业务,基金交易的确认时间,基金交易后为什么没有扣款,基金_n 交易_v 后_f 为什么_r 没有_d 扣_v 款_n,基金_n 交易_v 的_u 确认_v 时间_n
194,个人理财,基金业务,基金交易的确认时间,基金交易后怎样确认,基金_n 交易_v 后_f 怎样_r 确认_v,基金_n 交易_v 的_u 确认_v 时间_n
195,个人理财,基金业务,基金交易的确认时间,基金交易完成后为什么还没有确认,基金_n 交易_v 完成_v 后_f 为什么_r 还_d 没有_d 确认_v,基金_n 交易_v 的_u 确认_v 时间_n
196,个人理财,基金业务,基金交易的确认时间,基金交易需要多长时间,基金_n 交易_v 需要_v 多_d 长_a 时间_n,基金_n 交易_v 的_u 确认_v 时间_n
197,个人理财,基金业务,基金交易的确认时间,基金买完当时可以确认吗,基金_n 买_v 完_v 当时_t 可以_v 确认_v 吗_u,基金_n 交易_v 的_u 确认_v 时间_n
198,个人理财,基金业务,基金交易的确认时间,基金是实时交易的吗,基金_n 是_v 实时_a 交易_v 的_u 吗_u,基金_n 交易_v 的_u 确认_v 时间_n
199,个人理财,基金业务,基金交易的确认时间,我买了基金什么时候能够确认买到手了,我_r 买_v 了_u 基金_n 什么_r 时候_n 能够_v 确认_v 买_v 到_v 手_n 了_u,基金_n 交易_v 的_u 确认_v 时间_n
200,个人理财,基金业务,基金交易的确认时间,我买了你们银行的基金为什么现在查询不了,我_r 买_v 了_u 你们_r 银行_n 的_u 基金_n 为什么_r 现在_t 查询_v 不_d 了_v,基金_n 交易_v 的_u 确认_v 时间_n
201,个人理财,基金业务,开放式基金交易时间,查询开放式基金时间,查询_v 开放式_a 基金_n 时间_n,开放式_a 基金_n 交易_v 时间_n
202,个人理财,基金业务,开放式基金交易时间,开放式基金工作日可以购买吗,开放式_a 基金_n 工作日_n 可以_v 购买_v 吗_u,开放式_a 基金_n 交易_v 时间_n
203,个人理财,基金业务,开放式基金交易时间,开放式基金购买的时间问题,开放式_a 基金_n 购买_v 的_u 时间_n 问题_n,开放式_a 基金_n 交易_v 时间_n
204,个人理财,基金业务,开放式基金交易时间,开放式基金购买时间,开放式_a 基金_n 购买_v 时间_n,开放式_a 基金_n 交易_v 时间_n
205,个人理财,基金业务,开放式基金交易时间,开放式基金认购的具体时间是什么,开放式_a 基金_n 认购_v 的_u 具体_a 时间_n 是_v 什么_r,开放式_a 基金_n 交易_v 时间_n
206,个人理财,基金业务,开放式基金交易时间,开放式基金认购的时间,开放式_a 基金_n 认购_v 的_u 时间_n,开放式_a 基金_n 交易_v 时间_n
207,个人理财,基金业务,开放式基金交易时间,开放式基金随时都能交易吗,开放式_a 基金_n 随时_d 都_d 能_v 交易_v 吗_u,开放式_a 基金_n 交易_v 时间_n
208,个人理财,基金业务,开放式基金交易时间,开放式基金为什么有时不可以交易,开放式_a 基金_n 为什么_r 有时_d 不_d 可以_v 交易_v,开放式_a 基金_n 交易_v 时间_n
209,个人理财,基金业务,开放式基金交易时间,什么时候可以购买开放式基金,什么_r 时候_n 可以_v 购买_v 开放式_a 基金_n,开放式_a 基金_n 交易_v 时间_n
210,个人理财,基金业务,开放式基金交易时间,晚上还能购买开放式基金吗,晚上_t 还_d 能_v 购买_v 开放式_a 基金_n 吗_u,开放式_a 基金_n 交易_v 时间_n
211,个人理财,基金业务,快溢宝可以通过什么渠道办理,办理快溢宝的方法有哪些,办理_v 快_d 溢_v 宝_n 的_u 方法_n 有_v 哪些_r,快_d 溢_v 宝_n 可以_v 通过_p 什么_r 渠道_n 办理_v
212,个人理财,基金业务,快溢宝可以通过什么渠道办理,快溢宝必须到柜台购买吗,快_d 溢_v 宝_n 必须_d 到_v 柜台_n 购买_v 吗_u,快_d 溢_v 宝_n 可以_v 通过_p 什么_r 渠道_n 办理_v
213,个人理财,基金业务,快溢宝可以通过什么渠道办理,郑州银行快溢宝上哪买,郑州_ns 银行_n 快_d 溢_v 宝_n 上_v 哪_r 买_v,快_d 溢_v 宝_n 可以_v 通过_p 什么_r 渠道_n 办理_v
214,个人理财,基金业务,快溢宝可以通过什么渠道办理,郑州银行快溢宝怎么买,郑州_ns 银行_n 快_d 溢_v 宝_n 怎么_r 买_v,快_d 溢_v 宝_n 可以_v 通过_p 什么_r 渠道_n 办理_v
215,个人理财,基金业务,快溢宝可以通过什么渠道办理,手机银行可以办理快溢宝解约吗,手机_n 银行_n 可以_v 办理_v 快_d 溢_v 宝_n 解约_v 吗_u,快_d 溢_v 宝_n 可以_v 通过_p 什么_r 渠道_n 办理_v
216,个人理财,基金业务,快溢宝可以通过什么渠道办理,手机银行上可以购买快溢宝吗,手机_n 银行_n 上_f 可以_v 购买_v 快_d 溢_v 宝_n 吗_u,快_d 溢_v 宝_n 可以_v 通过_p 什么_r 渠道_n 办理_v
217,个人理财,基金业务,快溢宝可以通过什么渠道办理,网上可以办理快溢宝解约吗,网上_s 可以_v 办理_v 快_d 溢_v 宝_n 解约_v 吗_u,快_d 溢_v 宝_n 可以_v 通过_p 什么_r 渠道_n 办理_v
218,个人理财,基金业务,快溢宝可以通过什么渠道办理,网上银行可以购买快溢宝吗,网上_s 银行_n 可以_v 购买_v 快_d 溢_v 宝_n 吗_u,快_d 溢_v 宝_n 可以_v 通过_p 什么_r 渠道_n 办理_v
219,个人理财,基金业务,快溢宝可以通过什么渠道办理,我能在网上购买快溢宝吗,我_r 能_v 在_p 网上_s 购买_v 快_d 溢_v 宝_n 吗_u,快_d 溢_v 宝_n 可以_v 通过_p 什么_r 渠道_n 办理_v
220,个人理财,基金业务,快溢宝可以通过什么渠道办理,怎么办理快溢宝,怎么_r 办理_v 快溢宝_n,快_d 溢_v 宝_n 可以_v 通过_p 什么_r 渠道_n 办理_v
221,个人理财,外汇宝,哪些渠道可以办理外汇宝业务,办理外汇宝业务可以在网点办吗,办理_v 外汇_n 宝_n 业务_n 可以_v 在_p 网点_n 办_v 吗_u,哪些_r 渠道_n 可以_v 办理_v 外汇_n 宝_n 业务_n
222,个人理财,外汇宝,哪些渠道可以办理外汇宝业务,柜台可以办理外汇宝业务吗,柜台_n 可以_v 办理_v 外汇_n 宝_n 业务_n 吗_u,哪些_r 渠道_n 可以_v 办理_v 外汇_n 宝_n 业务_n
223,个人理财,外汇宝,哪些渠道可以办理外汇宝业务,所有分行的网银都可以开通外汇宝业务么,所有_a 分行_n 的_u 网_n 银_g 都_d 可以_v 开通_v 外汇_n 宝_n 业务_n 么_u,哪些_r 渠道_n 可以_v 办理_v 外汇_n 宝_n 业务_n
224,个人理财,外汇宝,哪些渠道可以办理外汇宝业务,外汇宝不去营业厅能办理吗,外汇_n 宝_d 不_d 去_v 营业厅_n 能_v 办理_v 吗_u,哪些_r 渠道_n 可以_v 办理_v 外汇_n 宝_n 业务_n
225,个人理财,外汇宝,哪些渠道可以办理外汇宝业务,外汇宝业务可以在营业厅办吗,外汇_n 宝_n 业务_n 可以_v 在_p 营业厅_n 办_v 吗_u,哪些_r 渠道_n 可以_v 办理_v 外汇_n 宝_n 业务_n
226,个人理财,外汇宝,哪些渠道可以办理外汇宝业务,外汇宝业务只能到柜面办吗,外汇_n 宝_n 业务_n 只_d 能_v 到_v 柜面_n 办_v 吗_u,哪些_r 渠道_n 可以_v 办理_v 外汇_n 宝_n 业务_n
227,个人理财,外汇宝,哪些渠道可以办理外汇宝业务,外汇宝在个人网银上能否办理,外汇_n 宝_n 在_p 个人_n 网银_n 上_f 能否_v 办理_v,哪些_r 渠道_n 可以_v 办理_v 外汇_n 宝_n 业务_n
228,个人理财,外汇宝,哪些渠道可以办理外汇宝业务,网点可以办理外汇宝业务吗,网点_n 可以_v 办理_v 外汇_n 宝_n 业务_n 吗_u,哪些_r 渠道_n 可以_v 办理_v 外汇_n 宝_n 业务_n
229,个人理财,外汇宝,哪些渠道可以办理外汇宝业务,网银可以办理外汇宝业务吗,网银_j 可以_v 办理_v 外汇_n 宝_n 业务_n 吗_u,哪些_r 渠道_n 可以_v 办理_v 外汇_n 宝_n 业务_n
230,个人理财,外汇宝,哪些渠道可以办理外汇宝业务,自助终端可以办理外汇宝业务吗,自助_a 终端_n 可以_v 办理_v 外汇_n 宝_n 业务_n 吗_u,哪些_r 渠道_n 可以_v 办理_v 外汇_n 宝_n 业务_n
231,个人理财,外汇宝,"什么是""外汇宝""",“外汇宝”的定义是什么,“_w 外汇宝_n ”_w 的_u 定义_n 是_v 什么_r,"什么_r 是_v ""_g 外汇_n 宝_n ""_g"
232,个人理财,外汇宝,"什么是""外汇宝""",“外汇宝”的含义是什么,“_w 外汇宝_n ”_w 的_u 含义_n 是_v 什么_r,"什么_r 是_v ""_g 外汇_n 宝_n ""_g"
233,个人理财,外汇宝,"什么是""外汇宝""",个人实盘外汇买卖是什么意思,个人_n 实盘_n 外汇_n 买卖_v 是_v 什么_r 意思_n,"什么_r 是_v ""_g 外汇_n 宝_n ""_g"
234,个人理财,外汇宝,"什么是""外汇宝""",将客户所持有的外币买卖成另一种外币是什么业务,将_p 客户_n 所_u 持有_v 的_u 外币_n 买卖_v 成_v 另_r 一_m 种_q 外币_n 是_v 什么_r 业务_n,"什么_r 是_v ""_g 外汇_n 宝_n ""_g"
235,个人理财,外汇宝,"什么是""外汇宝""",郑州银行是否有“外汇宝”业务,郑州_ns 银行_n 是否_v 有_v “_w 外汇宝_n ”_w 业务_n,"什么_r 是_v ""_g 外汇_n 宝_n ""_g"
236,个人理财,外汇宝,"什么是""外汇宝""",什么叫“外汇宝”,什么_r 叫_v “_w 外汇宝_n ”_w,"什么_r 是_v ""_g 外汇_n 宝_n ""_g"
237,个人理财,外汇宝,"什么是""外汇宝""",什么是个人实盘外汇买卖,什么_r 是_v 个人_n 实盘_n 外汇_n 买卖_v,"什么_r 是_v ""_g 外汇_n 宝_n ""_g"
238,个人理财,外汇宝,"什么是""外汇宝""",外汇宝是做什么的,外汇宝_n 是_v 做_v 什么_r 的_u,"什么_r 是_v ""_g 外汇_n 宝_n ""_g"
239,个人理财,外汇宝,"什么是""外汇宝""",用手里的外币去买另一种外币是什么业务,用_p 手里_s 的_u 外币_n 去_v 买_v 另_r 一_m 种_q 外币_n 是_v 什么_r 业务_n,"什么_r 是_v ""_g 外汇_n 宝_n ""_g"
240,个人理财,外汇宝,"什么是""外汇宝""",用现有的储蓄的外币买卖另一种外币是什么业务,用_p 现有_v 的_u 储蓄_v 的_u 外币_n 买卖_v 另_r 一_m 种_q 外币_n 是_v 什么_r 业务_n,"什么_r 是_v ""_g 外汇_n 宝_n ""_g"
241,个人理财,外汇宝,什么是外汇宝市价交易,我行公布的报价即时成交的交易是什么交易,我行_n 公布_v 的_u 报价_v 即时_d 成交_v 的_u 交易_n 是_v 什么_r 交易_n,什么_r 是_v 外汇_n 宝市价_n 交易_v
242,个人理财,外汇宝,什么是外汇宝委托交易,外汇宝委托交易是客户按照什么价格委托我行进行交易,外汇_n 宝_n 委托_v 交易_v 是_v 客户_n 按照_p 什么_r 价格_n 委托_v 我_r 行_a 进行_v 交易_v,什么_r 是_v 外汇_n 宝_n 委托_v 交易_v
243,个人理财,外汇宝,什么是外汇宝委托交易,外汇宝委托交易中什么交易按照我行的报价成交,外汇_n 宝_n 委托_v 交易_v 中_f 什么_r 交易_n 按照_p 我行_n 的_u 报价_v 成交_v,什么_r 是_v 外汇_n 宝_n 委托_v 交易_v
244,个人理财,外汇宝,什么是外汇宝委托交易,我行公布的报价达到或者超出委托价格时，委托交易按照当时我行的报价成交是什么交易,我行_n 公布_v 的_u 报价_n 达到_v 或者_c 超出_v 委托_v 价格_n 时_g ，_w 委托_v 交易_v 按照_p 当时_t 我行_n 的_u 报价_v 成交_v 是_v 什么_r 交易_n,什么_r 是_v 外汇_n 宝_n 委托_v 交易_v
245,个人理财,外汇宝,什么是外汇宝指定交易,外汇宝指定交易的含义是按照委托汇率予以成交的吗,外汇_n 宝_n 指定_v 交易_n 的_u 含义_n 是_v 按照_p 委托汇率_n 予以_v 成交_v 的_u 吗_u,什么_r 是_v 外汇_n 宝_n 指定_v 交易_n
246,个人理财,外汇宝,什么是外汇宝指定交易,外汇宝指定交易的含义是按照指定价格予以成交的吗,外汇_n 宝_n 指定_v 交易_n 的_u 含义_n 是_v 按照_p 指定_v 价格_n 予以_v 成交_v 的_u 吗_u,什么_r 是_v 外汇_n 宝_n 指定_v 交易_n
247,个人理财,外汇宝,什么是外汇宝指定交易,在特定情况下，对客户未成交的委托按客户的委托汇率（或指定价格）而不是以当时的实际汇率，以指定成交的方式发起新交易并即时予以成交是什么交易,在_p 特定_a 情况_n 下_f ，_w 对_p 客户_n 未_d 成交_v 的_u 委托_v 按_p 客户_n 的_u 委托_v 汇率_n （_w 或_c 指定_v 价格_n ）_w 而_c 不_d 是_v 以_p 当时_t 的_u 实际_n 汇率_n ，_w 以_p 指定_v 成交_v 的_u 方式_n 发起_v 新_a 交易_n 并_c 即时_d 予以_v 成交_v 是_v 什么_r 交易_n,什么_r 是_v 外汇_n 宝_n 指定_v 交易_n
248,个人理财,外汇宝,外汇宝的交易方式有哪些,市价交易属于外汇宝交易吗,市价_n 交易_n 属于_v 外汇_n 宝交易吗_a,外汇_n 宝_n 的_u 交易_v 方式_n 有_v 哪些_r
249,个人理财,外汇宝,外汇宝的交易方式有哪些,外汇宝交易包括哪些,外汇_n 宝_n 交易_n 包括_v 哪些_r,外汇_n 宝_n 的_u 交易_v 方式_n 有_v 哪些_r
250,个人理财,外汇宝,外汇宝的交易方式有哪些,外汇宝交易包括什么,外汇_n 宝_n 交易_n 包括_v 什么_r,外汇_n 宝_n 的_u 交易_v 方式_n 有_v 哪些_r
251,个人理财,外汇宝,外汇宝的交易方式有哪些,外汇宝交易的三种都有什么,外汇_n 宝_n 交易_v 的_u 三_m 种_q 都_d 有_v 什么_r,外汇_n 宝_n 的_u 交易_v 方式_n 有_v 哪些_r
252,个人理财,外汇宝,外汇宝的交易方式有哪些,外汇宝交易的种类,外汇_n 宝_n 交易_v 的_u 种类_n,外汇_n 宝_n 的_u 交易_v 方式_n 有_v 哪些_r
253,个人理财,外汇宝,外汇宝的交易方式有哪些,外汇宝交易都有什么,外汇_n 宝_n 交易_n 都_d 有_v 什么_r,外汇_n 宝_n 的_u 交易_v 方式_n 有_v 哪些_r
254,个人理财,外汇宝,外汇宝的交易方式有哪些,外汇宝交易分为什么,外汇_n 宝_n 交易_v 分为_v 什么_r,外汇_n 宝_n 的_u 交易_v 方式_n 有_v 哪些_r
255,个人理财,外汇宝,外汇宝的交易方式有哪些,外汇宝交易有哪几种,外汇_n 宝_n 交易_v 有_v 哪_r 几_m 种_q,外汇_n 宝_n 的_u 交易_v 方式_n 有_v 哪些_r
256,个人理财,外汇宝,外汇宝的交易方式有哪些,外汇宝交易有哪三种,外汇_n 宝_n 交易_v 有_v 哪_r 三_m 种_q,外汇_n 宝_n 的_u 交易_v 方式_n 有_v 哪些_r
257,个人理财,外汇宝,外汇宝的交易方式有哪些,委托交易、制定交易属于外汇宝交易吗,委托_v 交易_v 、_w 制定_v 交易_n 属于_v 外汇_n 宝交易吗_a,外汇_n 宝_n 的_u 交易_v 方式_n 有_v 哪些_r
258,个人理财,外汇宝,外汇宝的交易时间,外汇宝交易时间从星期一的8点00到几点,外汇_n 宝_n 交易_v 时间_n 从_p 星期一_t 的_u 8_m 点_q 00_m 到_p 几_m 点_q,外汇_n 宝_n 的_u 交易_v 时间_n
259,个人理财,外汇宝,外汇宝的交易时间,外汇宝交易是全天的吗,外汇_n 宝_n 交易_v 是_v 全天_n 的_u 吗_u,外汇_n 宝_n 的_u 交易_v 时间_n
260,个人理财,外汇宝,外汇宝的交易时间,外汇宝交易有时限吗,外汇_n 宝交_a 易有_a 时限_n 吗_u,外汇_n 宝_n 的_u 交易_v 时间_n
261,个人理财,外汇宝,外汇宝的交易时间,外汇宝晚上可以进行交易吗,外汇_n 宝_c 晚上_t 可以_v 进行_v 交易_v 吗_u,外汇_n 宝_n 的_u 交易_v 时间_n
